old_indiv_id	indiv_id
AALIGNS002295	INDIV_0622
AALIGNS002293	INDIV_0623
AALIGNS002296	INDIV_0624
AALIGNS002291	INDIV_0625
AALIGNS000748	INDIV_0626
AALIGNS000761	INDIV_0626
AALIGNS000749	INDIV_0627
AALIGNS000755	INDIV_0627
AALIGNS000754	INDIV_0628
AALIGNS000760	INDIV_0629
AALIGNS009421	INDIV_0630
AALIGNS009423	INDIV_0631
AALIGNS009398	INDIV_0632
AALIGNS009399	INDIV_0633
AALIGNS009397	INDIV_0634
AALIGNS009396	INDIV_0634
AALIGNS009420	INDIV_0635
AALIGNS009216	INDIV_0636
AALIGNS009221	INDIV_0636
AALIGNS009219	INDIV_0636
AALIGNS009220	INDIV_0637
AALIGNS009217	INDIV_0638
AALIGNS009218	INDIV_0639
AALIGNS007756	INDIV_0640
AALIGNS007754	INDIV_0640
AALIGNS007755	INDIV_0641
AALIGNS007753	INDIV_0641
AALIGNS007752	INDIV_0642
AALIGNS007757	INDIV_0643
AALIGNS003624	INDIV_0644
AALIGNS003625	INDIV_0644
AALIGNS003069	INDIV_0644
AALIGNS003068	INDIV_0644
AALIGNS003623	INDIV_0644
AALIGNS003067	INDIV_0644
AALIGNS003500	INDIV_0645
AALIGNS003499	INDIV_0645
AALIGNS007673	INDIV_0645
AALIGNS000567	INDIV_0645
AALIGNS000572	INDIV_0645
AALIGNS007671	INDIV_0646
AALIGNS002616	INDIV_0647
AALIGNS002068	INDIV_0647
AALIGNS002069	INDIV_0647
AALIGNS002070	INDIV_0647
AALIGNS002067	INDIV_0647
AALIGNS002615	INDIV_0648
AALIGNS002065	INDIV_0648
AALIGNS002063	INDIV_0648
AALIGNS002064	INDIV_0648
AALIGNS002066	INDIV_0648
AALIGNS002076	INDIV_0649
AALIGNS002079	INDIV_0649
AALIGNS002078	INDIV_0649
AALIGNS002077	INDIV_0649
AALIGNS002618	INDIV_0649
AALIGNS002083	INDIV_0650
AALIGNS002081	INDIV_0650
AALIGNS002080	INDIV_0650
AALIGNS002082	INDIV_0650
AALIGNS002619	INDIV_0651
AALIGNS002060	INDIV_0652
AALIGNS002061	INDIV_0652
AALIGNS002614	INDIV_0652
AALIGNS002062	INDIV_0652
AALIGNS002059	INDIV_0652
AALIGNS002740	INDIV_0653
AALIGNS002743	INDIV_0653
AALIGNS002739	INDIV_0653
AALIGNS002742	INDIV_0653
AALIGNS002741	INDIV_0654
AALIGNS003527	INDIV_0655
AALIGNS003526	INDIV_0655
AALIGNS003550	INDIV_0655
AALIGNS003549	INDIV_0655
AALIGNS003551	INDIV_0655
AALIGNS007791	INDIV_0656
AALIGNS007792	INDIV_0656
AALIGNS007793	INDIV_0656
AALIGNS007788	INDIV_0656
AALIGNS007789	INDIV_0656
AALIGNS002738	INDIV_0657
AALIGNS002735	INDIV_0657
AALIGNS002736	INDIV_0657
AALIGNS002737	INDIV_0657
AALIGNS002734	INDIV_0657
AALIGNS002927	INDIV_0658
AALIGNS002928	INDIV_0658
AALIGNS002926	INDIV_0658
AALIGNS002925	INDIV_0659
AALIGNS000930	INDIV_0660
AALIGNS000752	INDIV_0661
AALIGNS000753	INDIV_0662
AALIGNS000758	INDIV_0663
AALIGNS000765	INDIV_0664
AALIGNS000764	INDIV_0665
AALIGNS002279	INDIV_0666
AALIGNS002495	INDIV_0667
AALIGNS003504	INDIV_0668
AALIGNS003505	INDIV_0669
AALIGNS002280	INDIV_0670
AALIGNS000874	INDIV_0671
AALIGNS000875	INDIV_0671
AALIGNS000873	INDIV_0672
AALIGNS000876	INDIV_0673
AALIGNS000878	INDIV_0674
AALIGNS001150	INDIV_0675
AALIGNS002558	INDIV_0676
AALIGNS009355	INDIV_0677
AALIGNS001110	INDIV_0678
AALIGNS001691	INDIV_0679
AALIGNS001689	INDIV_0679
AALIGNS001681	INDIV_0680
AALIGNS001684	INDIV_0681
AALIGNS001685	INDIV_0682
AALIGNS007562	INDIV_0683
AALIGNS007563	INDIV_0684
AALIGNS009101	INDIV_0685
AALIGNS009102	INDIV_0685
AALIGNS009106	INDIV_0685
AALIGNS009105	INDIV_0685
AALIGNS009103	INDIV_0686
AALIGNS009107	INDIV_0686
AALIGNS009104	INDIV_0686
AALIGNS009108	INDIV_0686
AALIGNS009255	INDIV_0687
AALIGNS009258	INDIV_0687
AALIGNS009257	INDIV_0687
AALIGNS009256	INDIV_0687
AALIGNS002626	INDIV_0688
AALIGNS002629	INDIV_0688
AALIGNS002628	INDIV_0688
AALIGNS002627	INDIV_0688
AALIGNS003341	INDIV_0689
AALIGNS003339	INDIV_0689
AALIGNS003342	INDIV_0689
AALIGNS003340	INDIV_0689
AALIGNS007797	INDIV_0690
AALIGNS007801	INDIV_0690
AALIGNS007798	INDIV_0690
AALIGNS007799	INDIV_0690
AALIGNS002676	INDIV_0691
AALIGNS002673	INDIV_0691
AALIGNS002674	INDIV_0691
AALIGNS002675	INDIV_0691
AALIGNS002097	INDIV_0692
AALIGNS002096	INDIV_0692
AALIGNS002095	INDIV_0692
AALIGNS002098	INDIV_0692
AALIGNS002469	INDIV_0693
AALIGNS002470	INDIV_0693
AALIGNS002471	INDIV_0693
AALIGNS002472	INDIV_0693
AALIGNS002124	INDIV_0694
AALIGNS002123	INDIV_0694
AALIGNS002126	INDIV_0694
AALIGNS002125	INDIV_0694
AALIGNS002127	INDIV_0695
AALIGNS002128	INDIV_0695
AALIGNS002129	INDIV_0695
AALIGNS002130	INDIV_0695
AALIGNS001056	INDIV_0696
AALIGNS001053	INDIV_0696
AALIGNS001046	INDIV_0696
AALIGNS001043	INDIV_0696
AALIGNS002327	INDIV_0697
AALIGNS002325	INDIV_0697
AALIGNS002328	INDIV_0697
AALIGNS002326	INDIV_0697
AALIGNS002091	INDIV_0698
AALIGNS002094	INDIV_0698
AALIGNS002093	INDIV_0698
AALIGNS002092	INDIV_0698
AALIGNS003542	INDIV_0699
AALIGNS003543	INDIV_0699
AALIGNS003544	INDIV_0699
AALIGNS003565	INDIV_0699
AALIGNS001582	INDIV_0700
AALIGNS001579	INDIV_0700
AALIGNS001580	INDIV_0700
AALIGNS001581	INDIV_0700
AALIGNS003734	INDIV_0701
AALIGNS003731	INDIV_0701
AALIGNS003728	INDIV_0701
AALIGNS003737	INDIV_0701
AALIGNS003736	INDIV_0702
AALIGNS003730	INDIV_0702
AALIGNS003727	INDIV_0702
AALIGNS003733	INDIV_0702
AALIGNS009379	INDIV_0703
AALIGNS009380	INDIV_0703
AALIGNS009378	INDIV_0703
AALIGNS009381	INDIV_0703
AALIGNS009254	INDIV_0704
AALIGNS009253	INDIV_0704
AALIGNS009252	INDIV_0704
AALIGNS009251	INDIV_0704
AALIGNS002771	INDIV_0705
AALIGNS002770	INDIV_0705
AALIGNS002772	INDIV_0705
AALIGNS002773	INDIV_0705
AALIGNS003077	INDIV_0706
AALIGNS003629	INDIV_0706
AALIGNS003628	INDIV_0706
AALIGNS003078	INDIV_0706
AALIGNS000841	INDIV_0707
AALIGNS000820	INDIV_0707
AALIGNS000836	INDIV_0707
AALIGNS000826	INDIV_0707
AALIGNS002117	INDIV_0708
AALIGNS002118	INDIV_0708
AALIGNS002120	INDIV_0708
AALIGNS002119	INDIV_0708
AALIGNS000962	INDIV_0709
AALIGNS000959	INDIV_0709
AALIGNS000960	INDIV_0709
AALIGNS000961	INDIV_0709
AALIGNS001367	INDIV_0710
AALIGNS001366	INDIV_0710
AALIGNS001373	INDIV_0710
AALIGNS001372	INDIV_0710
AALIGNS002917	INDIV_0711
AALIGNS002916	INDIV_0711
AALIGNS002915	INDIV_0712
AALIGNS002914	INDIV_0713
AALIGNS008865	INDIV_0714
AALIGNS008864	INDIV_0714
AALIGNS008863	INDIV_0714
AALIGNS008862	INDIV_0714
AALIGNS001742	INDIV_0715
AALIGNS001741	INDIV_0715
AALIGNS003577	INDIV_0715
AALIGNS003578	INDIV_0715
AALIGNS001758	INDIV_0716
AALIGNS001756	INDIV_0716
AALIGNS001757	INDIV_0717
AALIGNS001755	INDIV_0718
AALIGNS007775	INDIV_0719
AALIGNS007777	INDIV_0719
AALIGNS007773	INDIV_0720
AALIGNS007779	INDIV_0721
AALIGNS007781	INDIV_0722
AALIGNS002151	INDIV_0723
AALIGNS002152	INDIV_0723
AALIGNS002156	INDIV_0724
AALIGNS002159	INDIV_0725
AALIGNS003322	INDIV_0726
AALIGNS003326	INDIV_0726
AALIGNS003321	INDIV_0726
AALIGNS003323	INDIV_0726
AALIGNS003246	INDIV_0727
AALIGNS003245	INDIV_0727
AALIGNS003244	INDIV_0727
AALIGNS003247	INDIV_0727
AALIGNS007802	INDIV_0728
AALIGNS007805	INDIV_0728
AALIGNS007804	INDIV_0728
AALIGNS007803	INDIV_0728
AALIGNS000868	INDIV_0729
AALIGNS000866	INDIV_0729
AALIGNS000865	INDIV_0729
AALIGNS000867	INDIV_0729
AALIGNS003635	INDIV_0730
AALIGNS003636	INDIV_0730
AALIGNS003087	INDIV_0730
AALIGNS003088	INDIV_0730
AALIGNS003167	INDIV_0731
AALIGNS003166	INDIV_0731
AALIGNS003169	INDIV_0731
AALIGNS003168	INDIV_0731
AALIGNS003717	INDIV_0732
AALIGNS003716	INDIV_0732
AALIGNS003692	INDIV_0732
AALIGNS003691	INDIV_0732
AALIGNS002605	INDIV_0733
AALIGNS002602	INDIV_0733
AALIGNS002603	INDIV_0734
AALIGNS002604	INDIV_0735
AALIGNS002485	INDIV_0736
AALIGNS007764	INDIV_0736
AALIGNS007765	INDIV_0736
AALIGNS007766	INDIV_0736
AALIGNS009341	INDIV_0737
AALIGNS009342	INDIV_0737
AALIGNS009343	INDIV_0737
AALIGNS009344	INDIV_0737
AALIGNS009610	INDIV_0738
AALIGNS009616	INDIV_0738
AALIGNS009609	INDIV_0739
AALIGNS009612	INDIV_0740
AALIGNS003233	INDIV_0741
AALIGNS003234	INDIV_0741
AALIGNS003235	INDIV_0741
AALIGNS003236	INDIV_0741
AALIGNS007780	INDIV_0742
AALIGNS007782	INDIV_0743
AALIGNS007774	INDIV_0744
AALIGNS007776	INDIV_0745
AALIGNS007778	INDIV_0746
AALIGNS000618	INDIV_0747
AALIGNS001632	INDIV_0748
AALIGNS001633	INDIV_0748
AALIGNS001635	INDIV_0748
AALIGNS001634	INDIV_0748
AALIGNS003354	INDIV_0749
AALIGNS003356	INDIV_0749
AALIGNS003355	INDIV_0750
AALIGNS003349	INDIV_0751
AALIGNS007758	INDIV_0752
AALIGNS007761	INDIV_0752
AALIGNS007760	INDIV_0752
AALIGNS007759	INDIV_0752
AALIGNS001273	INDIV_0753
AALIGNS001272	INDIV_0753
AALIGNS001270	INDIV_0754
AALIGNS001271	INDIV_0755
AALIGNS001275	INDIV_0756
AALIGNS003634	INDIV_0757
AALIGNS003633	INDIV_0757
AALIGNS003086	INDIV_0757
AALIGNS003085	INDIV_0757
AALIGNS001775	INDIV_0758
AALIGNS001773	INDIV_0758
AALIGNS001774	INDIV_0759
AALIGNS001776	INDIV_0760
AALIGNS002236	INDIV_0761
AALIGNS002235	INDIV_0761
AALIGNS002238	INDIV_0761
AALIGNS002237	INDIV_0761
AALIGNS001671	INDIV_0762
AALIGNS001672	INDIV_0763
AALIGNS001673	INDIV_0764
AALIGNS001674	INDIV_0765
AALIGNS001676	INDIV_0766
AALIGNS001675	INDIV_0767
AALIGNS009385	INDIV_0768
AALIGNS009384	INDIV_0768
AALIGNS009382	INDIV_0769
AALIGNS009383	INDIV_0770
AALIGNS002528	INDIV_0771
AALIGNS002526	INDIV_0771
AALIGNS002525	INDIV_0772
AALIGNS002527	INDIV_0773
AALIGNS008868	INDIV_0774
AALIGNS008867	INDIV_0774
AALIGNS008869	INDIV_0775
AALIGNS008866	INDIV_0776
AALIGNS003739	INDIV_0777
AALIGNS003726	INDIV_0777
AALIGNS003735	INDIV_0777
AALIGNS003729	INDIV_0777
AALIGNS002901	INDIV_0778
AALIGNS003146	INDIV_0779
AALIGNS003110	INDIV_0780
AALIGNS009235	INDIV_0781
AALIGNS009244	INDIV_0782
AALIGNS009242	INDIV_0783
AALIGNS009237	INDIV_0784
AALIGNS000756	INDIV_0785
AALIGNS000757	INDIV_0786
AALIGNS000751	INDIV_0787
AALIGNS000763	INDIV_0788
AALIGNS001435	INDIV_0789
AALIGNS001437	INDIV_0790
AALIGNS001448	INDIV_0791
AALIGNS003501	INDIV_0792
AALIGNS007674	INDIV_0792
AALIGNS000568	INDIV_0792
AALIGNS000573	INDIV_0792
AALIGNS003103	INDIV_0793
AALIGNS003632	INDIV_0793
AALIGNS003631	INDIV_0793
AALIGNS003102	INDIV_0793
AALIGNS009357	INDIV_0794
AALIGNS009362	INDIV_0795
AALIGNS002285	INDIV_0796
AALIGNS009249	INDIV_0797
AALIGNS009247	INDIV_0797
AALIGNS009245	INDIV_0797
AALIGNS001625	INDIV_0798
AALIGNS001622	INDIV_0798
AALIGNS001619	INDIV_0798
AALIGNS001626	INDIV_0799
AALIGNS001623	INDIV_0799
AALIGNS001620	INDIV_0799
AALIGNS002775	INDIV_0800
AALIGNS002774	INDIV_0800
AALIGNS002776	INDIV_0800
AALIGNS002620	INDIV_0801
AALIGNS002085	INDIV_0801
AALIGNS002084	INDIV_0801
AALIGNS002710	INDIV_0802
AALIGNS002709	INDIV_0802
AALIGNS002711	INDIV_0802
AALIGNS001621	INDIV_0803
AALIGNS001624	INDIV_0803
AALIGNS001627	INDIV_0803
AALIGNS002765	INDIV_0804
AALIGNS002764	INDIV_0804
AALIGNS002763	INDIV_0804
AALIGNS002750	INDIV_0805
AALIGNS002751	INDIV_0805
AALIGNS002752	INDIV_0805
AALIGNS003524	INDIV_0806
AALIGNS003523	INDIV_0806
AALIGNS003525	INDIV_0806
AALIGNS002109	INDIV_0807
AALIGNS002110	INDIV_0807
AALIGNS002108	INDIV_0807
AALIGNS002755	INDIV_0808
AALIGNS002753	INDIV_0808
AALIGNS002754	INDIV_0808
AALIGNS002049	INDIV_0809
AALIGNS002048	INDIV_0809
AALIGNS002047	INDIV_0809
AALIGNS002760	INDIV_0810
AALIGNS002759	INDIV_0810
AALIGNS002758	INDIV_0810
AALIGNS007130	INDIV_0811
AALIGNS007131	INDIV_0811
AALIGNS007132	INDIV_0811
AALIGNS003229	INDIV_0812
AALIGNS003226	INDIV_0812
AALIGNS003223	INDIV_0812
AALIGNS002111	INDIV_0813
AALIGNS002112	INDIV_0813
AALIGNS002113	INDIV_0813
AALIGNS003738	INDIV_0814
AALIGNS003732	INDIV_0814
AALIGNS003725	INDIV_0814
AALIGNS003491	INDIV_0815
AALIGNS003492	INDIV_0815
AALIGNS003490	INDIV_0815
AALIGNS000896	INDIV_0816
AALIGNS000897	INDIV_0816
AALIGNS000898	INDIV_0816
AALIGNS002769	INDIV_0817
AALIGNS002766	INDIV_0817
AALIGNS002767	INDIV_0817
AALIGNS009549	INDIV_0818
AALIGNS009550	INDIV_0818
AALIGNS009551	INDIV_0818
AALIGNS002920	INDIV_0819
AALIGNS002922	INDIV_0819
AALIGNS002921	INDIV_0819
AALIGNS003344	INDIV_0820
AALIGNS003345	INDIV_0820
AALIGNS003343	INDIV_0820
AALIGNS002572	INDIV_0821
AALIGNS002569	INDIV_0821
AALIGNS002570	INDIV_0821
AALIGNS007749	INDIV_0822
AALIGNS007748	INDIV_0822
AALIGNS007747	INDIV_0822
AALIGNS002782	INDIV_0823
AALIGNS002784	INDIV_0823
AALIGNS002779	INDIV_0823
AALIGNS000823	INDIV_0824
AALIGNS000842	INDIV_0824
AALIGNS000840	INDIV_0824
AALIGNS009598	INDIV_0825
AALIGNS009597	INDIV_0825
AALIGNS001678	INDIV_0825
AALIGNS009477	INDIV_0826
AALIGNS009476	INDIV_0826
AALIGNS000738	INDIV_0826
AALIGNS002058	INDIV_0827
AALIGNS002057	INDIV_0827
AALIGNS002056	INDIV_0827
AALIGNS009113	INDIV_0828
AALIGNS009115	INDIV_0828
AALIGNS009114	INDIV_0828
AALIGNS003228	INDIV_0829
AALIGNS003225	INDIV_0829
AALIGNS003222	INDIV_0829
AALIGNS001787	INDIV_0830
AALIGNS001782	INDIV_0830
AALIGNS001785	INDIV_0830
AALIGNS001199	INDIV_0831
AALIGNS001225	INDIV_0831
AALIGNS001182	INDIV_0831
AALIGNS000900	INDIV_0832
AALIGNS000901	INDIV_0832
AALIGNS000899	INDIV_0832
AALIGNS003324	INDIV_0833
AALIGNS003316	INDIV_0833
AALIGNS003315	INDIV_0833
AALIGNS000827	INDIV_0834
AALIGNS000835	INDIV_0834
AALIGNS000824	INDIV_0834
AALIGNS002116	INDIV_0835
AALIGNS002115	INDIV_0835
AALIGNS002114	INDIV_0835
AALIGNS003224	INDIV_0836
AALIGNS003227	INDIV_0837
AALIGNS003221	INDIV_0838
AALIGNS003172	INDIV_0839
AALIGNS003171	INDIV_0839
AALIGNS003173	INDIV_0839
AALIGNS009195	INDIV_0840
AALIGNS009196	INDIV_0841
AALIGNS007829	INDIV_0842
AALIGNS007831	INDIV_0843
AALIGNS007830	INDIV_0844
AALIGNS002911	INDIV_0845
AALIGNS002913	INDIV_0845
AALIGNS002912	INDIV_0845
AALIGNS007873	INDIV_0846
AALIGNS007874	INDIV_0847
AALIGNS002254	INDIV_0848
AALIGNS001799	INDIV_0849
AALIGNS001800	INDIV_0850
AALIGNS001801	INDIV_0851
AALIGNS009178	INDIV_0852
AALIGNS009180	INDIV_0853
AALIGNS009176	INDIV_0854
AALIGNS000829	INDIV_0855
AALIGNS000819	INDIV_0855
AALIGNS000845	INDIV_0855
AALIGNS001412	INDIV_0856
AALIGNS001424	INDIV_0856
AALIGNS009369	INDIV_0857
AALIGNS009370	INDIV_0857
AALIGNS009368	INDIV_0857
AALIGNS002795	INDIV_0858
AALIGNS002796	INDIV_0859
AALIGNS002797	INDIV_0860
AALIGNS009116	INDIV_0861
AALIGNS009117	INDIV_0862
AALIGNS009118	INDIV_0863
AALIGNS009282	INDIV_0864
AALIGNS009283	INDIV_0865
AALIGNS009284	INDIV_0866
AALIGNS003084	INDIV_0867
AALIGNS003630	INDIV_0867
AALIGNS001019	INDIV_0868
AALIGNS001021	INDIV_0868
AALIGNS000566	INDIV_0869
AALIGNS002501	INDIV_0869
AALIGNS010435	INDIV_0870
AALIGNS010439	INDIV_0870
AALIGNS010438	INDIV_0871
AALIGNS010434	INDIV_0871
AALIGNS009246	INDIV_0872
AALIGNS009248	INDIV_0872
AALIGNS009112	INDIV_0873
AALIGNS009111	INDIV_0873
AALIGNS000647	INDIV_0874
AALIGNS000646	INDIV_0874
AALIGNS007692	INDIV_0875
AALIGNS007689	INDIV_0875
AALIGNS000660	INDIV_0876
AALIGNS000661	INDIV_0876
AALIGNS007693	INDIV_0877
AALIGNS007690	INDIV_0877
AALIGNS000636	INDIV_0878
AALIGNS000637	INDIV_0878
AALIGNS000644	INDIV_0879
AALIGNS000645	INDIV_0879
AALIGNS009109	INDIV_0880
AALIGNS009110	INDIV_0880
AALIGNS000642	INDIV_0881
AALIGNS000643	INDIV_0881
AALIGNS000641	INDIV_0882
AALIGNS000640	INDIV_0882
AALIGNS000648	INDIV_0883
AALIGNS000649	INDIV_0883
AALIGNS000634	INDIV_0884
AALIGNS000635	INDIV_0884
AALIGNS001732	INDIV_0885
AALIGNS001733	INDIV_0885
AALIGNS007726	INDIV_0886
AALIGNS007729	INDIV_0886
AALIGNS003241	INDIV_0887
AALIGNS003243	INDIV_0887
AALIGNS002756	INDIV_0888
AALIGNS002757	INDIV_0888
AALIGNS001714	INDIV_0889
AALIGNS001715	INDIV_0889
AALIGNS007694	INDIV_0890
AALIGNS007691	INDIV_0890
AALIGNS008849	INDIV_0891
AALIGNS008847	INDIV_0891
AALIGNS001816	INDIV_0892
AALIGNS001813	INDIV_0892
AALIGNS000629	INDIV_0893
AALIGNS000628	INDIV_0893
AALIGNS002745	INDIV_0894
AALIGNS002744	INDIV_0894
AALIGNS000652	INDIV_0895
AALIGNS000653	INDIV_0895
AALIGNS003240	INDIV_0896
AALIGNS003242	INDIV_0896
AALIGNS000654	INDIV_0897
AALIGNS000655	INDIV_0897
AALIGNS002747	INDIV_0898
AALIGNS002746	INDIV_0898
AALIGNS000650	INDIV_0899
AALIGNS000651	INDIV_0899
AALIGNS000630	INDIV_0900
AALIGNS000631	INDIV_0900
AALIGNS001060	INDIV_0901
AALIGNS001059	INDIV_0901
AALIGNS003682	INDIV_0902
AALIGNS003683	INDIV_0902
AALIGNS000992	INDIV_0903
AALIGNS000993	INDIV_0903
AALIGNS003336	INDIV_0904
AALIGNS003335	INDIV_0904
AALIGNS001717	INDIV_0905
AALIGNS001716	INDIV_0905
AALIGNS007836	INDIV_0906
AALIGNS007837	INDIV_0906
AALIGNS002762	INDIV_0907
AALIGNS002761	INDIV_0907
AALIGNS000656	INDIV_0908
AALIGNS000657	INDIV_0908
AALIGNS000659	INDIV_0909
AALIGNS000658	INDIV_0909
AALIGNS001811	INDIV_0910
AALIGNS001806	INDIV_0910
AALIGNS003115	INDIV_0911
AALIGNS003114	INDIV_0911
AALIGNS000597	INDIV_0912
AALIGNS000594	INDIV_0912
AALIGNS001566	INDIV_0913
AALIGNS001562	INDIV_0913
AALIGNS002749	INDIV_0914
AALIGNS002748	INDIV_0914
AALIGNS003337	INDIV_0915
AALIGNS003338	INDIV_0915
AALIGNS009480	INDIV_0916
AALIGNS009481	INDIV_0916
AALIGNS007794	INDIV_0917
AALIGNS007795	INDIV_0917
AALIGNS001058	INDIV_0918
AALIGNS001057	INDIV_0918
AALIGNS003112	INDIV_0919
AALIGNS003113	INDIV_0919
AALIGNS000632	INDIV_0920
AALIGNS000633	INDIV_0920
AALIGNS001726	INDIV_0921
AALIGNS001727	INDIV_0921
AALIGNS007647	INDIV_0922
AALIGNS007648	INDIV_0922
AALIGNS008839	INDIV_0923
AALIGNS008836	INDIV_0923
AALIGNS003580	INDIV_0924
AALIGNS003579	INDIV_0924
AALIGNS003693	INDIV_0925
AALIGNS003718	INDIV_0925
AALIGNS001731	INDIV_0926
AALIGNS001730	INDIV_0926
AALIGNS001818	INDIV_0927
AALIGNS001815	INDIV_0927
AALIGNS001728	INDIV_0928
AALIGNS001729	INDIV_0928
AALIGNS008846	INDIV_0929
AALIGNS008848	INDIV_0929
AALIGNS001712	INDIV_0930
AALIGNS001713	INDIV_0930
AALIGNS001565	INDIV_0931
AALIGNS001563	INDIV_0931
AALIGNS001723	INDIV_0932
AALIGNS001722	INDIV_0932
AALIGNS000808	INDIV_0933
AALIGNS000809	INDIV_0933
AALIGNS009552	INDIV_0934
AALIGNS009553	INDIV_0934
AALIGNS003026	INDIV_0935
AALIGNS003027	INDIV_0935
AALIGNS001368	INDIV_0936
AALIGNS001362	INDIV_0936
AALIGNS007722	INDIV_0937
AALIGNS001011	INDIV_0937
AALIGNS001710	INDIV_0938
AALIGNS001711	INDIV_0938
AALIGNS002919	INDIV_0939
AALIGNS002923	INDIV_0939
AALIGNS001720	INDIV_0940
AALIGNS001721	INDIV_0940
AALIGNS001709	INDIV_0941
AALIGNS001708	INDIV_0941
AALIGNS001087	INDIV_0942
AALIGNS001088	INDIV_0942
AALIGNS002500	INDIV_0943
AALIGNS002502	INDIV_0943
AALIGNS009487	INDIV_0944
AALIGNS009486	INDIV_0944
AALIGNS001568	INDIV_0945
AALIGNS001567	INDIV_0945
AALIGNS001724	INDIV_0946
AALIGNS001725	INDIV_0946
AALIGNS007567	INDIV_0947
AALIGNS007568	INDIV_0947
AALIGNS009177	INDIV_0948
AALIGNS009179	INDIV_0948
AALIGNS000980	INDIV_0949
AALIGNS000981	INDIV_0949
AALIGNS003317	INDIV_0950
AALIGNS003319	INDIV_0950
AALIGNS007574	INDIV_0951
AALIGNS007575	INDIV_0951
AALIGNS000828	INDIV_0952
AALIGNS000844	INDIV_0952
AALIGNS000598	INDIV_0953
AALIGNS000595	INDIV_0953
AALIGNS003313	INDIV_0954
AALIGNS003308	INDIV_0954
AALIGNS007824	INDIV_0955
AALIGNS007825	INDIV_0955
AALIGNS001590	INDIV_0956
AALIGNS001589	INDIV_0956
AALIGNS000848	INDIV_0957
AALIGNS000832	INDIV_0957
AALIGNS001365	INDIV_0958
AALIGNS001371	INDIV_0958
AALIGNS000872	INDIV_0959
AALIGNS000870	INDIV_0959
AALIGNS008840	INDIV_0960
AALIGNS008837	INDIV_0960
AALIGNS001584	INDIV_0961
AALIGNS001583	INDIV_0961
AALIGNS007806	INDIV_0962
AALIGNS007807	INDIV_0962
AALIGNS008841	INDIV_0963
AALIGNS008838	INDIV_0963
AALIGNS000825	INDIV_0964
AALIGNS000837	INDIV_0964
AALIGNS001812	INDIV_0965
AALIGNS001807	INDIV_0965
AALIGNS003307	INDIV_0966
AALIGNS003305	INDIV_0966
AALIGNS001363	INDIV_0967
AALIGNS001369	INDIV_0967
AALIGNS003311	INDIV_0968
AALIGNS003309	INDIV_0968
AALIGNS000847	INDIV_0969
AALIGNS000831	INDIV_0969
AALIGNS000821	INDIV_0970
AALIGNS000838	INDIV_0970
AALIGNS002264	INDIV_0971
AALIGNS002274	INDIV_0971
AALIGNS000846	INDIV_0972
AALIGNS000830	INDIV_0972
AALIGNS001061	INDIV_0973
AALIGNS001062	INDIV_0973
AALIGNS003528	INDIV_0974
AALIGNS003552	INDIV_0974
AALIGNS007827	INDIV_0975
AALIGNS007828	INDIV_0975
AALIGNS001189	INDIV_0976
AALIGNS001244	INDIV_0976
AALIGNS001588	INDIV_0977
AALIGNS001587	INDIV_0977
AALIGNS000596	INDIV_0978
AALIGNS000599	INDIV_0978
AALIGNS002297	INDIV_0979
AALIGNS001206	INDIV_0979
AALIGNS002269	INDIV_0980
